País;Código_ISO;Año;Indicador;ID_Indicador;Nivel_Educación;Tipo_Recurso;Valor_Porcentaje;Calificador;Magnitud;Dimension_ISDE;Dimension_Nombre
Bélgica;BEL;2022;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Bélgica;BEL;2022;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Bélgica;BEL;2022;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Bélgica;BEL;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Bélgica;BEL;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Chequia;CZE;2018;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;99,46401215;;;D1;Infraestructura Digital
Chequia;CZE;2018;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;99,23429871;;;D1;Infraestructura Digital
Chequia;CZE;2018;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;99,8044281;;;D1;Infraestructura Digital
Chequia;CZE;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;99,70278931;;;D1;Infraestructura Digital
Chequia;CZE;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;99,63420105;;;D1;Infraestructura Digital
Chequia;CZE;2019;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;99,38462067;;;D1;Infraestructura Digital
Chequia;CZE;2019;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;99,30769348;;;D1;Infraestructura Digital
Chequia;CZE;2019;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;99,70948792;;;D1;Infraestructura Digital
Chequia;CZE;2019;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;99,61345673;;;D1;Infraestructura Digital
Chequia;CZE;2019;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;99,59072113;;;D1;Infraestructura Digital
Chequia;CZE;2020;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;99,84568024;;;D1;Infraestructura Digital
Chequia;CZE;2020;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;99,76851654;;;D1;Infraestructura Digital
Chequia;CZE;2020;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;99,93592072;;;D1;Infraestructura Digital
Chequia;CZE;2020;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;99,90943909;;;D1;Infraestructura Digital
Chequia;CZE;2020;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;99,88680267;;;D1;Infraestructura Digital
Chequia;CZE;2021;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;99,69254303;;;D1;Infraestructura Digital
Chequia;CZE;2021;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;99,53881836;;;D1;Infraestructura Digital
Chequia;CZE;2021;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;99,71446991;;;D1;Infraestructura Digital
Chequia;CZE;2021;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;99,70806122;;;D1;Infraestructura Digital
Chequia;CZE;2021;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;99,66314697;;;D1;Infraestructura Digital
Chequia;CZE;2022;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;99,54197693;;;D1;Infraestructura Digital
Chequia;CZE;2022;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;99,38931274;;;D1;Infraestructura Digital
Chequia;CZE;2022;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;99,71750641;;;D1;Infraestructura Digital
Chequia;CZE;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;99,71085358;;;D1;Infraestructura Digital
Chequia;CZE;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;99,62188721;;;D1;Infraestructura Digital
Chequia;CZE;2023;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;99,01760864;UIS_EST;;D1;Infraestructura Digital
Chipre;CYP;2019;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;36,14458084;UIS_EST;;D1;Infraestructura Digital
Chipre;CYP;2023;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;71,34744263;UIS_EST;;D1;Infraestructura Digital
Croacia;HRV;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;UIS_EST;;D1;Infraestructura Digital
Croacia;HRV;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;UIS_EST;;D1;Infraestructura Digital
Croacia;HRV;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;98,45620728;UIS_EST;;D1;Infraestructura Digital
Croacia;HRV;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;97,13942719;UIS_EST;;D1;Infraestructura Digital
Dinamarca;DNK;2018;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Dinamarca;DNK;2018;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Dinamarca;DNK;2018;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Dinamarca;DNK;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Dinamarca;DNK;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Dinamarca;DNK;2019;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Dinamarca;DNK;2019;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Dinamarca;DNK;2019;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Dinamarca;DNK;2019;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Dinamarca;DNK;2019;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Dinamarca;DNK;2020;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Dinamarca;DNK;2020;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Dinamarca;DNK;2020;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Dinamarca;DNK;2020;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Dinamarca;DNK;2020;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Dinamarca;DNK;2021;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Dinamarca;DNK;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;90,70188904;UIS_EST;;D1;Infraestructura Digital
Dinamarca;DNK;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;84,70694733;UIS_EST;;D1;Infraestructura Digital
Eslovaquia;SVK;2018;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2018;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2018;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2019;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2019;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2019;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2019;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2019;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2020;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2020;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2020;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2020;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2020;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2021;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2021;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2021;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2021;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2021;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2022;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2022;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2022;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2023;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2023;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2023;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2023;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2023;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2024;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2024;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2024;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2024;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Eslovaquia;SVK;2024;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2018;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2018;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2018;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2019;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2019;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2019;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2019;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2019;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2020;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2020;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2020;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2020;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2020;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2021;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2021;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2021;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2021;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2021;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2022;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2022;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2022;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Eslovenia;SVN;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
España;ESP;2018;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;99,24906158;;;D1;Infraestructura Digital
España;ESP;2018;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;99,24906158;;;D1;Infraestructura Digital
